1462977124,87
1462977125,76
1462977126,86
1462977127,103
1462977128,77
1462977129,78
1462977130,76
1462977131,77
1462977132,79
1462977133,85
1462977134,103
1462977135,83
1462977136,91
1462977137,83
1462977138,89
1462977139,74
1462977140,91
1462977141,78
1462977142,94
1462977143,77
1462977144,94
1462977145,78
1462977146,91
1462977147,93
1462977148,98
1462977149,80
1462977150,100
1462977151,93
1462977152,84
1462977153,84
1462977154,83
1462977155,87
1462977156,79
1462977157,86
1462977158,82
1462977159,103
1462977160,97
1462977161,95
1462977162,103
1462977163,78
1462977164,92
1462977165,84
1462977167,87
1462977168,100
1462977169,97
1462977170,100
1462977171,91
1462977172,101
1462977173,76
1462977174,103
1462977175,87
1462977176,96
1462977177,73
1462977178,86
1462977179,92
1462977180,96
1462977181,99
1462977182,103
1462977183,81
1462977184,95
1462977185,84
1462977186,80
1462977187,78
1462977188,81
1462977189,96
1462977190,101
1462977191,95
1462977192,83
1462977193,98
1462977194,95
1462977195,100
1462977196,89
1462977197,83
1462977198,73
1462977199,101
1462977200,74
1462977201,79
1462977202,73
1462977203,73
1462977204,87
1462977205,99
1462977206,85
1462977207,103
1462977208,86
1462977209,86
1462977210,79
1462977211,87
1462977212,103
1462977213,80
1462977214,84
1462977215,91
1462977216,79
1462977217,77
1462977218,76
1462977219,98
1462977220,102
1462977221,78
1462977222,81
1462977223,80
1462977224,92
1462977225,96
1462977226,102
1462977227,86
1462977228,83
1462977229,86
1462977230,74
1462977231,82
1462977232,83
1462977233,77
1462977234,101
1462977235,73
1462977236,93
1462977237,88
1462977238,84
1462977239,73
1462977240,84
1462977241,80
1462977242,74
1462977243,92
1462977244,96
1462977245,96
1462977246,91
1462977247,96
1462977248,99
1462977249,95
1462977250,75
1462977251,94
1462977252,91
1462977253,90
1462977254,77
1462977255,78
1462977256,81
1462977257,88
1462977258,99
1462977259,77
1462977260,79
1462977261,99
1462977262,81
1462977263,87
1462977264,87
1462977265,78
1462977266,100
1462977267,93
1462977268,76
1462977269,87
1462977270,102
1462977271,88
1462977272,97
1462977273,91
1462977274,78
1462977275,81
1462977276,87
1462977277,98
1462977278,84
1462977279,91
1462977280,103
1462977281,90
1462977282,80
1462977283,103
1462977284,99
1462977285,81
1462977286,91
1462977288,89
1462977289,102
1462977290,77
1462977291,82
1462977292,101
1462977293,76
1462977294,98
1462977295,93
1462977296,101
1462977297,91
1462977298,93
1462977299,98
1462977300,101
1462977301,78
1462977302,96
1462977303,82
1462977304,87
1462977305,83
1462977306,94
1462977307,87
1462977308,88
1462977309,74
1462977310,80
1462977311,93
1462977312,97
1462977313,100
1462977314,75
1462977315,103
1462977316,96
1462977317,75
1462977318,86
1462977319,74
1462977320,98
1462977321,88
1462977322,103
1462977323,75
1462977324,99
1462977325,98
1462977326,89
1462977327,91
1462977328,101
1462977329,73
1462977330,87
1462977331,85
1462977332,94
1462977333,85
1462977334,83
1462977335,103
1462977336,85
1462977337,92
1462977338,79
1462977339,98
1462977340,89
1462977341,97
1462977342,90
1462977343,77
1462977344,99
1462977345,85
1462977346,76
1462977347,103
1462977348,102
1462977349,76
1462977350,92
1462977351,89
1462977352,82
1462977353,102
1462977354,78
1462977355,82
1462977356,98
1462977357,88
1462977358,95
1462977359,77
1462977360,85
1462977361,86
1462977362,79
1462977363,79
1462977364,76
1462977365,82
1462977366,82
1462977367,80
1462977368,92
1462977369,78
1462977370,84
1462977371,88
1462977372,94
1462977373,85
1462977374,99
1462977375,73
1462977376,91
1462977378,84
1462977379,90
1462977380,74
1462977381,86
1462977382,89
1462977383,95
1462977384,74
1462977385,103
1462977386,96
1462977387,89
1462977388,74
1462977389,76
1462977390,94
1462977391,90
1462977392,80
